timestamp,table_name,row_id,error,row_data
2025-12-22T08:53:44.396496,project_member,86fa7661-56f4-4bfb-97b0-5539d844bc10,Error syncing row 86fa7661-56f4-4bfb-97b0-5539d844bc10 to target: connection already closed,
2025-12-22T08:53:44.397407,project_member,4a1f9a5b-1d04-4abd-9fa7-719aaed9a2bd,Error syncing row 4a1f9a5b-1d04-4abd-9fa7-719aaed9a2bd to target: connection already closed,
2025-12-22T08:53:44.398361,project_member,ce435792-ea2c-4117-a1e1-d5914202d48d,Error syncing row ce435792-ea2c-4117-a1e1-d5914202d48d to target: connection already closed,
2025-12-22T08:53:44.399152,project_member,ca63e599-995d-413f-8c83-a9b902042ca5,Error syncing row ca63e599-995d-413f-8c83-a9b902042ca5 to target: connection already closed,
2025-12-22T08:53:44.399992,project_member,74d82e1c-1201-4f7a-87a5-4e36230e475d,Error syncing row 74d82e1c-1201-4f7a-87a5-4e36230e475d to target: connection already closed,
2025-12-22T08:53:44.400735,project_member,94e5c224-a116-4851-8ce6-7c9c49da984b,Error syncing row 94e5c224-a116-4851-8ce6-7c9c49da984b to target: connection already closed,
2025-12-22T08:53:44.401403,project_member,4aa3027e-d510-4668-b776-4ff779128e03,Error syncing row 4aa3027e-d510-4668-b776-4ff779128e03 to target: connection already closed,
2025-12-22T08:53:44.402085,project_member,0a29f017-6da4-4ebb-ae42-5870a5980df8,Error syncing row 0a29f017-6da4-4ebb-ae42-5870a5980df8 to target: connection already closed,
2025-12-22T08:53:44.402802,project_member,f178e766-28fa-49a3-8ce9-9d682f4e96af,Error syncing row f178e766-28fa-49a3-8ce9-9d682f4e96af to target: connection already closed,
2025-12-22T08:53:44.403648,project_member,52bb50e2-efe5-48e7-a2bb-28c6ecced38f,Error syncing row 52bb50e2-efe5-48e7-a2bb-28c6ecced38f to target: connection already closed,
2025-12-22T08:53:44.404438,project_member,f78609ec-e2b3-4d97-a9e1-c049dbb988f6,Error syncing row f78609ec-e2b3-4d97-a9e1-c049dbb988f6 to target: connection already closed,
2025-12-22T08:53:44.405302,project_member,fc7f0a29-61c4-4a62-9e71-367ecc9ecbdd,Error syncing row fc7f0a29-61c4-4a62-9e71-367ecc9ecbdd to target: connection already closed,
2025-12-22T08:53:44.406146,project_member,34b6d9dd-ee7d-4cad-a92e-7ea4cc8d5be7,Error syncing row 34b6d9dd-ee7d-4cad-a92e-7ea4cc8d5be7 to target: connection already closed,
2025-12-22T08:53:44.406956,project_member,488eeca2-cc3e-4b3f-9f01-ebfd962cf146,Error syncing row 488eeca2-cc3e-4b3f-9f01-ebfd962cf146 to target: connection already closed,
2025-12-22T08:53:44.407751,project_member,7e040bf4-6dca-4be4-a855-468317d8c81a,Error syncing row 7e040bf4-6dca-4be4-a855-468317d8c81a to target: connection already closed,
2025-12-22T08:53:44.408609,project_member,4e47660f-f9ca-4140-b509-658ea69534ab,Error syncing row 4e47660f-f9ca-4140-b509-658ea69534ab to target: connection already closed,
2025-12-22T08:53:44.409565,project_member,5a47582c-4b67-4502-bd18-fb624058f0f6,Error syncing row 5a47582c-4b67-4502-bd18-fb624058f0f6 to target: connection already closed,
2025-12-22T08:53:44.410389,project_member,2b8cb47c-3c35-424c-ab7d-c8547fdc966d,Error syncing row 2b8cb47c-3c35-424c-ab7d-c8547fdc966d to target: connection already closed,
2025-12-22T08:53:44.411108,project_member,edf05fae-c85e-46d4-955b-7a36257ff296,Error syncing row edf05fae-c85e-46d4-955b-7a36257ff296 to target: connection already closed,
2025-12-22T08:53:44.411816,project_member,c8fb6658-be41-4826-8095-02ef5d1e789f,Error syncing row c8fb6658-be41-4826-8095-02ef5d1e789f to target: connection already closed,
2025-12-22T08:53:44.412551,project_member,daa47235-8812-4934-85a8-37d984ebd02f,Error syncing row daa47235-8812-4934-85a8-37d984ebd02f to target: connection already closed,
2025-12-22T08:53:44.413241,project_member,40120e65-bb91-4cdb-bf3a-d38537a64858,Error syncing row 40120e65-bb91-4cdb-bf3a-d38537a64858 to target: connection already closed,
2025-12-22T08:53:44.413872,project_member,43bfc1b9-8f7e-4145-94e3-34d7a0da0100,Error syncing row 43bfc1b9-8f7e-4145-94e3-34d7a0da0100 to target: connection already closed,
2025-12-22T08:53:44.414494,project_member,8a1530f9-214e-42fe-9c96-df63e783b3f9,Error syncing row 8a1530f9-214e-42fe-9c96-df63e783b3f9 to target: connection already closed,
2025-12-22T08:53:44.415147,project_member,f4872987-ae22-4478-96e5-f215700a1a1a,Error syncing row f4872987-ae22-4478-96e5-f215700a1a1a to target: connection already closed,
2025-12-22T08:53:44.415770,project_member,fb383039-276d-4972-a515-d8872484f6f3,Error syncing row fb383039-276d-4972-a515-d8872484f6f3 to target: connection already closed,
2025-12-22T08:53:44.416421,project_member,22c2b77d-07a8-4498-97e2-40000ca1907e,Error syncing row 22c2b77d-07a8-4498-97e2-40000ca1907e to target: connection already closed,
2025-12-22T08:53:44.417137,project_member,5911ec14-e726-4cb1-ba81-341888e6ec7a,Error syncing row 5911ec14-e726-4cb1-ba81-341888e6ec7a to target: connection already closed,
2025-12-22T08:53:44.417869,project_member,5ccfcf69-953e-45ab-bff7-91c57764b316,Error syncing row 5ccfcf69-953e-45ab-bff7-91c57764b316 to target: connection already closed,
2025-12-22T08:53:44.418632,project_member,8ba2cf67-026b-49ec-8aef-262d0512c3f2,Error syncing row 8ba2cf67-026b-49ec-8aef-262d0512c3f2 to target: connection already closed,
2025-12-22T08:53:44.419335,project_member,bd7df412-8b53-40d1-bd63-05605053c9c6,Error syncing row bd7df412-8b53-40d1-bd63-05605053c9c6 to target: connection already closed,
2025-12-22T08:53:44.419921,project_member,7067310e-740d-4673-b7a5-4e7a249ac27b,Error syncing row 7067310e-740d-4673-b7a5-4e7a249ac27b to target: connection already closed,
2025-12-22T08:53:44.420781,project_member,ae6dabc9-ca2e-4dcb-bdd8-c6662e520d48,Error syncing row ae6dabc9-ca2e-4dcb-bdd8-c6662e520d48 to target: connection already closed,
2025-12-22T08:53:44.421796,project_member,0d85a043-5a9c-40d7-9e2d-6c63cb156026,Error syncing row 0d85a043-5a9c-40d7-9e2d-6c63cb156026 to target: connection already closed,
2025-12-22T08:53:44.422786,project_member,876502ed-d61f-4dc7-8c9e-634bd34b321a,Error syncing row 876502ed-d61f-4dc7-8c9e-634bd34b321a to target: connection already closed,
2025-12-22T08:53:44.423728,project_member,514fcac6-f2e4-4359-8299-bd0606a5c741,Error syncing row 514fcac6-f2e4-4359-8299-bd0606a5c741 to target: connection already closed,
2025-12-22T08:53:44.424682,project_member,679b5520-013b-4d6a-bc34-f5b0f24447e0,Error syncing row 679b5520-013b-4d6a-bc34-f5b0f24447e0 to target: connection already closed,
2025-12-22T08:53:44.425596,project_member,127a09d6-2004-4f04-8c3a-5b18eae67e1b,Error syncing row 127a09d6-2004-4f04-8c3a-5b18eae67e1b to target: connection already closed,
2025-12-22T08:53:44.426356,project_member,f005b737-405e-4700-b954-2a9e21a0e4d7,Error syncing row f005b737-405e-4700-b954-2a9e21a0e4d7 to target: connection already closed,
2025-12-22T08:53:44.427165,project_member,f455c606-3557-4599-87f7-576ce8493c4c,Error syncing row f455c606-3557-4599-87f7-576ce8493c4c to target: connection already closed,
2025-12-22T08:53:44.429928,project_member,d72c180f-e32f-4bf4-a24a-1154e1d1502d,Error syncing row d72c180f-e32f-4bf4-a24a-1154e1d1502d to target: connection already closed,
2025-12-22T08:53:44.430793,project_member,2a21923d-4a7e-4ea4-93e4-854cbb11727c,Error syncing row 2a21923d-4a7e-4ea4-93e4-854cbb11727c to target: connection already closed,
2025-12-22T08:53:44.431505,project_member,5d3d2fde-b1ff-4981-a91c-e447f316bfd0,Error syncing row 5d3d2fde-b1ff-4981-a91c-e447f316bfd0 to target: connection already closed,
2025-12-22T08:53:44.432148,project_member,f2fff0e6-adf3-4605-a811-357c866abce8,Error syncing row f2fff0e6-adf3-4605-a811-357c866abce8 to target: connection already closed,
2025-12-22T08:53:44.432799,project_member,c5113977-bbce-4404-8fe3-584fe4a8cb30,Error syncing row c5113977-bbce-4404-8fe3-584fe4a8cb30 to target: connection already closed,
2025-12-22T08:53:44.433446,project_member,cc4fbb5f-cb2f-48ee-91bc-40c6482f7650,Error syncing row cc4fbb5f-cb2f-48ee-91bc-40c6482f7650 to target: connection already closed,
2025-12-22T08:53:44.434079,project_member,a15152f6-4630-4d56-b3a5-ab53db36eef5,Error syncing row a15152f6-4630-4d56-b3a5-ab53db36eef5 to target: connection already closed,
2025-12-22T08:53:44.434669,project_member,f6c62d94-9fca-4d1f-aa65-a6c1206b0b57,Error syncing row f6c62d94-9fca-4d1f-aa65-a6c1206b0b57 to target: connection already closed,
2025-12-22T08:53:44.435319,project_member,a13d3b5f-3a9e-4b62-98c8-9edeb34e3512,Error syncing row a13d3b5f-3a9e-4b62-98c8-9edeb34e3512 to target: connection already closed,
