timestamp,table_name,row_id,error,row_data
2025-12-22T08:53:43.400747,project_attachment,24fd99c1-ada7-4ddc-92f0-784619f7bcf8,Error syncing row 24fd99c1-ada7-4ddc-92f0-784619f7bcf8 to target: connection already closed,
2025-12-22T08:53:43.401619,project_attachment,ceb513b6-fd3f-49ba-a7d1-236405d22f93,Error syncing row ceb513b6-fd3f-49ba-a7d1-236405d22f93 to target: connection already closed,
2025-12-22T08:53:43.402437,project_attachment,2c5fc466-3d6c-4db3-9c39-39ef500ded14,Error syncing row 2c5fc466-3d6c-4db3-9c39-39ef500ded14 to target: connection already closed,
2025-12-22T08:53:43.403193,project_attachment,8a03fdb8-8774-4431-b59e-a8dc161dbe2e,Error syncing row 8a03fdb8-8774-4431-b59e-a8dc161dbe2e to target: connection already closed,
2025-12-22T08:53:43.404035,project_attachment,54453bd3-3876-4585-bab0-3a701cfa841c,Error syncing row 54453bd3-3876-4585-bab0-3a701cfa841c to target: connection already closed,
2025-12-22T08:53:43.404773,project_attachment,49f29e08-b461-412a-aeca-0c458e36c535,Error syncing row 49f29e08-b461-412a-aeca-0c458e36c535 to target: connection already closed,
2025-12-22T08:53:43.405501,project_attachment,91346e1d-a1fa-474b-93d1-9456eacc862a,Error syncing row 91346e1d-a1fa-474b-93d1-9456eacc862a to target: connection already closed,
2025-12-22T08:53:43.406550,project_attachment,15f9e039-24e3-40b8-bec7-60dd0a261ef5,Error syncing row 15f9e039-24e3-40b8-bec7-60dd0a261ef5 to target: connection already closed,
2025-12-22T08:53:43.407803,project_attachment,a830b33d-b83a-46a7-b748-d9bf5e07f7c1,Error syncing row a830b33d-b83a-46a7-b748-d9bf5e07f7c1 to target: connection already closed,
2025-12-22T08:53:43.409096,project_attachment,673fe4d3-9319-4ab2-86b7-f33c8f484839,Error syncing row 673fe4d3-9319-4ab2-86b7-f33c8f484839 to target: connection already closed,
2025-12-22T08:53:43.410244,project_attachment,83def3ff-9f96-4fc7-8718-064d4d9fb7da,Error syncing row 83def3ff-9f96-4fc7-8718-064d4d9fb7da to target: connection already closed,
2025-12-22T08:53:43.411461,project_attachment,45d12927-3745-4164-85e6-07bd72abd8dd,Error syncing row 45d12927-3745-4164-85e6-07bd72abd8dd to target: connection already closed,
2025-12-22T08:53:43.412443,project_attachment,bc3c1690-4353-4872-98d8-97f0e2d4e46a,Error syncing row bc3c1690-4353-4872-98d8-97f0e2d4e46a to target: connection already closed,
2025-12-22T08:53:43.413663,project_attachment,96ba1334-d27e-480e-b055-5900597d7067,Error syncing row 96ba1334-d27e-480e-b055-5900597d7067 to target: connection already closed,
2025-12-22T08:53:43.414737,project_attachment,0e804316-acbc-4a0c-a02d-9821867d6e91,Error syncing row 0e804316-acbc-4a0c-a02d-9821867d6e91 to target: connection already closed,
2025-12-22T08:53:43.415892,project_attachment,95e7c8f4-86b2-4931-a4cb-eaadde853695,Error syncing row 95e7c8f4-86b2-4931-a4cb-eaadde853695 to target: connection already closed,
2025-12-22T08:53:43.416857,project_attachment,4bfafe7f-dc42-438f-9950-91847dec9e82,Error syncing row 4bfafe7f-dc42-438f-9950-91847dec9e82 to target: connection already closed,
2025-12-22T08:53:43.417927,project_attachment,85808b2d-dbd1-44e8-a4f8-e3b0ad2a9a14,Error syncing row 85808b2d-dbd1-44e8-a4f8-e3b0ad2a9a14 to target: connection already closed,
