timestamp,table_name,row_id,error,row_data
2025-12-22T08:53:49.464964,drawing_image,b826c406-754a-4ca3-99e6-55b00182665a,Error syncing row b826c406-754a-4ca3-99e6-55b00182665a to target: connection already closed,
2025-12-22T08:53:49.465657,drawing_image,16e7ddf9-130a-4f4c-a4ac-c31d45008d7f,Error syncing row 16e7ddf9-130a-4f4c-a4ac-c31d45008d7f to target: connection already closed,
2025-12-22T08:53:49.466213,drawing_image,a413bf85-b0ec-4046-9dbc-9ba5eb333bff,Error syncing row a413bf85-b0ec-4046-9dbc-9ba5eb333bff to target: connection already closed,
2025-12-22T08:53:49.466902,drawing_image,5cd55626-32af-43ca-a46c-a3d5f742b7a9,Error syncing row 5cd55626-32af-43ca-a46c-a3d5f742b7a9 to target: connection already closed,
2025-12-22T08:53:49.467468,drawing_image,a5f2878a-83ef-4a4b-9147-19cf73393613,Error syncing row a5f2878a-83ef-4a4b-9147-19cf73393613 to target: connection already closed,
2025-12-22T08:53:49.468021,drawing_image,fd0bfc7d-eeab-443b-9e78-4997269e4fa0,Error syncing row fd0bfc7d-eeab-443b-9e78-4997269e4fa0 to target: connection already closed,
2025-12-22T08:53:49.468512,drawing_image,8711a46a-5e8d-4d57-9450-5674c8b9043f,Error syncing row 8711a46a-5e8d-4d57-9450-5674c8b9043f to target: connection already closed,
2025-12-22T08:53:49.469030,drawing_image,5d848e4d-54b6-4d65-b73b-5f4baee88074,Error syncing row 5d848e4d-54b6-4d65-b73b-5f4baee88074 to target: connection already closed,
2025-12-22T08:53:49.469580,drawing_image,c28b70a2-28d9-4908-8364-fbe4234e6c4c,Error syncing row c28b70a2-28d9-4908-8364-fbe4234e6c4c to target: connection already closed,
2025-12-22T08:53:49.470130,drawing_image,51879941-128d-409f-8d7e-56e4521cda14,Error syncing row 51879941-128d-409f-8d7e-56e4521cda14 to target: connection already closed,
